member,bioguide,in_house_registrant_client,contribution_date,amount,amount_num,honoree_name_as_filed,filing_year,filing_period,filing_uuid,lda_url
DelBene,D000617,PRIMERICA LIFE INSURANCE COMPANY,2023-09-21,1000.00,1000.0,U.S. Rep. Suzan DelBene,2023,Year-End (July 1 - Dec 31),ca9fae48-0f29-4b90-bc6d-68b3a21d05cf,https://lda.gov/filings/public/contribution/ca9fae48-0f29-4b90-bc6d-68b3a21d05cf/print/
DelBene,D000617,PRIMERICA LIFE INSURANCE COMPANY,2023-09-21,1000.00,1000.0,U.S. Rep. Suzan DelBene,2023,Year-End (July 1 - Dec 31),87165f2a-0e27-442a-94d5-055272537004,https://lda.gov/filings/public/contribution/87165f2a-0e27-442a-94d5-055272537004/print/
DelBene,D000617,CONSUMER TECHNOLOGY ASSOCIATION,2023-09-28,2500.00,2500.0,Rep. Suzan Kay DelBene,2023,Year-End (July 1 - Dec 31),5594c988-d18d-4473-bc6a-cfc7fc39c5df,https://lda.gov/filings/public/contribution/5594c988-d18d-4473-bc6a-cfc7fc39c5df/print/
DelBene,D000617,HONEYWELL INTERNATIONAL,2023-09-28,5000.00,5000.0,Suzan DelBene,2023,Year-End (July 1 - Dec 31),d0290e25-94af-493c-8592-b2e35b77a549,https://lda.gov/filings/public/contribution/d0290e25-94af-493c-8592-b2e35b77a549/print/
DelBene,D000617,THE NONPROFIT ALLIANCE,2023-09-29,1000.00,1000.0,REP. SUZAN K. DELBENE,2023,Year-End (July 1 - Dec 31),08c24bf1-1fbb-41f6-b351-0e39242871c5,https://lda.gov/filings/public/contribution/08c24bf1-1fbb-41f6-b351-0e39242871c5/print/
DelBene,D000617,THE HOME DEPOT,2023-09-29,5000.00,5000.0,Rep. Suzan Kay DelBene,2023,Year-End (July 1 - Dec 31),874060a3-3cd1-42c2-8886-da959d3671c5,https://lda.gov/filings/public/contribution/874060a3-3cd1-42c2-8886-da959d3671c5/print/
DelBene,D000617,FINSECA,2023-09-29,1500.00,1500.0,Suzan Delbene,2023,Year-End (July 1 - Dec 31),96eddf35-f8ea-4db6-bac3-61f856cd9cea,https://lda.gov/filings/public/contribution/96eddf35-f8ea-4db6-bac3-61f856cd9cea/print/
DelBene,D000617,COX ENTERPRISES INC.,2023-10-18,2500.00,2500.0,Rep. Suzan DelBene,2023,Year-End (July 1 - Dec 31),63eb1b90-5722-4b42-9e24-c5b24a4ee1f2,https://lda.gov/filings/public/contribution/63eb1b90-5722-4b42-9e24-c5b24a4ee1f2/print/
DelBene,D000617,AFLAC INCORPORATED,2023-10-19,2500.00,2500.0,Rep. Suzan Delbene,2023,Year-End (July 1 - Dec 31),29e3e5ef-2796-4bab-8589-a1e54ccebcf8,https://lda.gov/filings/public/contribution/29e3e5ef-2796-4bab-8589-a1e54ccebcf8/print/
DelBene,D000617,RETAIL INDUSTRY LEADERS ASSOCIATION,2023-10-19,1000.00,1000.0,Suzan Delbene,2023,Year-End (July 1 - Dec 31),1cfa4462-150c-4c86-8e6d-ec9d5bac0ba2,https://lda.gov/filings/public/contribution/1cfa4462-150c-4c86-8e6d-ec9d5bac0ba2/print/
DelBene,D000617,UNITED SERVICES AUTOMOBILE ASSOCIATION,2023-10-26,1500.00,1500.0,Rep. Suzan Kay DelBene,2023,Year-End (July 1 - Dec 31),75f943f5-8f16-4972-add5-2a9d5cab36a8,https://lda.gov/filings/public/contribution/75f943f5-8f16-4972-add5-2a9d5cab36a8/print/
DelBene,D000617,TARGET CORPORATION,2023-10-30,2500.00,2500.0,Suzan DelBene,2023,Year-End (July 1 - Dec 31),a5eb7963-d643-4d92-bccc-44f894657301,https://lda.gov/filings/public/contribution/a5eb7963-d643-4d92-bccc-44f894657301/print/
DelBene,D000617,HONEYWELL INTERNATIONAL,2023-10-31,1500.00,1500.0,Suzan DelBene,2023,Year-End (July 1 - Dec 31),d0290e25-94af-493c-8592-b2e35b77a549,https://lda.gov/filings/public/contribution/d0290e25-94af-493c-8592-b2e35b77a549/print/
DelBene,D000617,GAP INC.,2023-11-01,1000.00,1000.0,Rep. Suzan DelBene,2023,Year-End (July 1 - Dec 31),10c34b68-c33d-4956-b42f-1947c6917975,https://lda.gov/filings/public/contribution/10c34b68-c33d-4956-b42f-1947c6917975/print/
DelBene,D000617,GUARDIAN LIFE INSURANCE COMPANY OF AMERICA,2023-11-16,2500.00,2500.0,Rep Suzan DelBene,2023,Year-End (July 1 - Dec 31),b04eddf9-37aa-432b-ba3e-950ca46daaae,https://lda.gov/filings/public/contribution/b04eddf9-37aa-432b-ba3e-950ca46daaae/print/
DelBene,D000617,AFLAC INCORPORATED,2023-11-16,2500.00,2500.0,Rep. Suzan Kay DelBene,2023,Year-End (July 1 - Dec 31),29e3e5ef-2796-4bab-8589-a1e54ccebcf8,https://lda.gov/filings/public/contribution/29e3e5ef-2796-4bab-8589-a1e54ccebcf8/print/
DelBene,D000617,PACIFIC GAS AND ELECTRIC COMPANY,2023-11-17,1000.00,1000.0,Rep. Suzan DelBene,2023,Year-End (July 1 - Dec 31),5969f060-8ec1-4edc-b98b-096840ea4fa6,https://lda.gov/filings/public/contribution/5969f060-8ec1-4edc-b98b-096840ea4fa6/print/
DelBene,D000617,THE PROCTER AND GAMBLE COMPANY,2023-12-06,1500.00,1500.0,Rep. Suzan Kay DelBene,2023,Year-End (July 1 - Dec 31),4a2ae7cb-f145-4faa-978f-c366db0f534a,https://lda.gov/filings/public/contribution/4a2ae7cb-f145-4faa-978f-c366db0f534a/print/
DelBene,D000617,AFLAC INCORPORATED,2023-12-14,1000.00,1000.0,Rep. Suzan Kay DelBene,2023,Year-End (July 1 - Dec 31),29e3e5ef-2796-4bab-8589-a1e54ccebcf8,https://lda.gov/filings/public/contribution/29e3e5ef-2796-4bab-8589-a1e54ccebcf8/print/
DelBene,D000617,PRIMERICA LIFE INSURANCE COMPANY,2023-12-14,1000.00,1000.0,U.S. Rep. Suzan DelBene,2023,Year-End (July 1 - Dec 31),ca9fae48-0f29-4b90-bc6d-68b3a21d05cf,https://lda.gov/filings/public/contribution/ca9fae48-0f29-4b90-bc6d-68b3a21d05cf/print/
DelBene,D000617,PRIMERICA LIFE INSURANCE COMPANY,2023-12-14,1000.00,1000.0,U.S. Rep. Suzan DelBene,2023,Year-End (July 1 - Dec 31),87165f2a-0e27-442a-94d5-055272537004,https://lda.gov/filings/public/contribution/87165f2a-0e27-442a-94d5-055272537004/print/
DelBene,D000617,INFORMATION TECHNOLOGY INDUSTRY COUNCIL,2023-12-18,500.00,500.0,Representative Suzan DelBene,2023,Year-End (July 1 - Dec 31),9e55e4d2-c51e-4a82-b686-915f6e22dd53,https://lda.gov/filings/public/contribution/9e55e4d2-c51e-4a82-b686-915f6e22dd53/print/
DelBene,D000617,FINSECA,2023-12-22,2500.00,2500.0,Suzan Delbene,2023,Year-End (July 1 - Dec 31),96eddf35-f8ea-4db6-bac3-61f856cd9cea,https://lda.gov/filings/public/contribution/96eddf35-f8ea-4db6-bac3-61f856cd9cea/print/
DelBene,D000617,GOOGLE CLIENT SERVICES LLC,2024-01-05,2000.00,2000.0,Rep. Suzan DelBene,2024,Mid-Year (Jan 1 - Jun 30),a17e1768-be6f-4c1f-b2ff-bbc82c80dfb2,https://lda.gov/filings/public/contribution/a17e1768-be6f-4c1f-b2ff-bbc82c80dfb2/print/
DelBene,D000617,STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,2024-01-11,1500.00,1500.0,Rep. Suzan Kay DelBene,2024,Mid-Year (Jan 1 - Jun 30),dd6912e2-acbb-4f70-8366-7282299e2eec,https://lda.gov/filings/public/contribution/dd6912e2-acbb-4f70-8366-7282299e2eec/print/
DelBene,D000617,STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,2024-01-11,1500.00,1500.0,Rep. Suzan Kay DelBene,2024,Mid-Year (Jan 1 - Jun 30),a1fd434c-09d6-4275-a347-1004394cd668,https://lda.gov/filings/public/contribution/a1fd434c-09d6-4275-a347-1004394cd668/print/
DelBene,D000617,AMERICAN LAND TITLE ASSOCIATION,2024-01-29,1000.00,1000.0,Suzan DelBene,2024,Mid-Year (Jan 1 - Jun 30),caa81685-35ac-487d-b18b-cb08a3a6e54e,https://lda.gov/filings/public/contribution/caa81685-35ac-487d-b18b-cb08a3a6e54e/print/
DelBene,D000617,AFLAC INCORPORATED,2024-02-21,2500.00,2500.0,Rep. Suzan Kay DelBene,2024,Mid-Year (Jan 1 - Jun 30),c430dddb-72d1-47d0-a28e-1afec91a6b50,https://lda.gov/filings/public/contribution/c430dddb-72d1-47d0-a28e-1afec91a6b50/print/
DelBene,D000617,UNITED SERVICES AUTOMOBILE ASSOCIATION,2024-02-22,1000.00,1000.0,Rep. Suzan Kay DelBene,2024,Mid-Year (Jan 1 - Jun 30),c40e1dcb-6ba5-40e2-ba65-0df86b40a0c5,https://lda.gov/filings/public/contribution/c40e1dcb-6ba5-40e2-ba65-0df86b40a0c5/print/
DelBene,D000617,AMAZON.COM SERVICES LLC,2024-03-12,1000.00,1000.0,Rep. Suzan DelBene,2024,Mid-Year (Jan 1 - Jun 30),34894149-1a0c-43ac-9a2f-e3905a06c26f,https://lda.gov/filings/public/contribution/34894149-1a0c-43ac-9a2f-e3905a06c26f/print/
DelBene,D000617,AMAZON.COM SERVICES LLC,2024-03-14,3300.00,3300.0,Suzan DelBene,2024,Mid-Year (Jan 1 - Jun 30),60f4d695-87b4-4e99-a170-8877de6b67f3,https://lda.gov/filings/public/contribution/60f4d695-87b4-4e99-a170-8877de6b67f3/print/
DelBene,D000617,HONEYWELL INTERNATIONAL,2024-03-19,1000.00,1000.0,Suzan DelBene,2024,Mid-Year (Jan 1 - Jun 30),227096b0-5abc-4276-bc3f-f4b4fa0e73c6,https://lda.gov/filings/public/contribution/227096b0-5abc-4276-bc3f-f4b4fa0e73c6/print/
DelBene,D000617,GOOGLE CLIENT SERVICES LLC,2024-03-20,5000.00,5000.0,Rep. Suzan DelBene,2024,Mid-Year (Jan 1 - Jun 30),a17e1768-be6f-4c1f-b2ff-bbc82c80dfb2,https://lda.gov/filings/public/contribution/a17e1768-be6f-4c1f-b2ff-bbc82c80dfb2/print/
DelBene,D000617,"MEDTRONIC, INC.",2024-03-20,5000.00,5000.0,Suzan DelBene,2024,Mid-Year (Jan 1 - Jun 30),e66106bf-6b20-4dbd-b8da-e711370d0a1e,https://lda.gov/filings/public/contribution/e66106bf-6b20-4dbd-b8da-e711370d0a1e/print/
DelBene,D000617,"MEDTRONIC, INC.",2024-03-20,5000.00,5000.0,Suzan DelBene,2024,Mid-Year (Jan 1 - Jun 30),e66106bf-6b20-4dbd-b8da-e711370d0a1e,https://lda.gov/filings/public/contribution/e66106bf-6b20-4dbd-b8da-e711370d0a1e/print/
DelBene,D000617,AMAZON.COM SERVICES LLC,2024-03-25,2000.00,2000.0,Rep. Suzan DelBene,2024,Mid-Year (Jan 1 - Jun 30),71dbec37-ef13-40d1-9015-424a5c6586a5,https://lda.gov/filings/public/contribution/71dbec37-ef13-40d1-9015-424a5c6586a5/print/
DelBene,D000617,AMAZON.COM SERVICES LLC,2024-03-26,5000.00,5000.0,Rep. Suzan Kay DelBene,2024,Mid-Year (Jan 1 - Jun 30),59b18ae4-0b3d-4bc5-9e05-94eea720d928,https://lda.gov/filings/public/contribution/59b18ae4-0b3d-4bc5-9e05-94eea720d928/print/
DelBene,D000617,FINSECA,2024-03-28,1500.00,1500.0,Suzan Delbene,2024,Mid-Year (Jan 1 - Jun 30),ff308f32-9987-4b09-a26f-3a3b0b9832ae,https://lda.gov/filings/public/contribution/ff308f32-9987-4b09-a26f-3a3b0b9832ae/print/
DelBene,D000617,FINSECA,2024-03-28,3500.00,3500.0,Suzan Delbene,2024,Mid-Year (Jan 1 - Jun 30),ff308f32-9987-4b09-a26f-3a3b0b9832ae,https://lda.gov/filings/public/contribution/ff308f32-9987-4b09-a26f-3a3b0b9832ae/print/
DelBene,D000617,NATIONAL ASSOCIATION OF MUTUAL INSURANCE COMPANIES,2024-04-22,1000.00,1000.0,Rep Suzan DelBene,2024,Mid-Year (Jan 1 - Jun 30),5012d220-0e5d-4961-ad17-ba5bc5689cc5,https://lda.gov/filings/public/contribution/5012d220-0e5d-4961-ad17-ba5bc5689cc5/print/
DelBene,D000617,GUARDIAN LIFE INSURANCE COMPANY OF AMERICA,2024-04-26,2500.00,2500.0,Rep Suzan DelBene,2024,Mid-Year (Jan 1 - Jun 30),7314e112-5fe0-4330-9ae8-1f44064a2f71,https://lda.gov/filings/public/contribution/7314e112-5fe0-4330-9ae8-1f44064a2f71/print/
DelBene,D000617,"LUMEN TECHNOLOGIES, INC.",2024-04-29,2500.00,2500.0,Rep Suzan DelBene,2024,Mid-Year (Jan 1 - Jun 30),bb1a91a3-354e-48d0-8183-d10d7833110c,https://lda.gov/filings/public/contribution/bb1a91a3-354e-48d0-8183-d10d7833110c/print/
DelBene,D000617,"SAP AMERICA, INC.",2024-05-07,2500.00,2500.0,Rep. Suzan Kay DelBene,2024,Mid-Year (Jan 1 - Jun 30),14b7d384-dbd8-4e65-b3bf-5ace6a863c5e,https://lda.gov/filings/public/contribution/14b7d384-dbd8-4e65-b3bf-5ace6a863c5e/print/
DelBene,D000617,TARGET CORPORATION,2024-05-09,2500.00,2500.0,Suzan DelBene,2024,Mid-Year (Jan 1 - Jun 30),3e06128f-fb6f-4f41-95a3-24e3fa7e9610,https://lda.gov/filings/public/contribution/3e06128f-fb6f-4f41-95a3-24e3fa7e9610/print/
DelBene,D000617,CONSUMER TECHNOLOGY ASSOCIATION,2024-05-21,2500.00,2500.0,Rep. Suzan Kay DelBene (D),2024,Mid-Year (Jan 1 - Jun 30),44c54241-9628-433f-b71c-cec531319e07,https://lda.gov/filings/public/contribution/44c54241-9628-433f-b71c-cec531319e07/print/
DelBene,D000617,AMERICAN LAND TITLE ASSOCIATION,2024-05-21,1500.00,1500.0,Suzan DelBene,2024,Mid-Year (Jan 1 - Jun 30),caa81685-35ac-487d-b18b-cb08a3a6e54e,https://lda.gov/filings/public/contribution/caa81685-35ac-487d-b18b-cb08a3a6e54e/print/
DelBene,D000617,AMERICAN LAND TITLE ASSOCIATION,2024-05-21,1000.00,1000.0,Suzan DelBene,2024,Mid-Year (Jan 1 - Jun 30),caa81685-35ac-487d-b18b-cb08a3a6e54e,https://lda.gov/filings/public/contribution/caa81685-35ac-487d-b18b-cb08a3a6e54e/print/
DelBene,D000617,HONEYWELL INTERNATIONAL,2024-05-21,1000.00,1000.0,Suzan DelBene,2024,Mid-Year (Jan 1 - Jun 30),227096b0-5abc-4276-bc3f-f4b4fa0e73c6,https://lda.gov/filings/public/contribution/227096b0-5abc-4276-bc3f-f4b4fa0e73c6/print/
DelBene,D000617,THE NONPROFIT ALLIANCE,2024-05-22,500.00,500.0,REP. SUZAN K DELBENE,2024,Mid-Year (Jan 1 - Jun 30),dc33ffd4-dc6e-414d-b35c-bca4c81de8e5,https://lda.gov/filings/public/contribution/dc33ffd4-dc6e-414d-b35c-bca4c81de8e5/print/
DelBene,D000617,CONSUMER TECHNOLOGY ASSOCIATION,2024-05-28,5000.00,5000.0,Rep. Suzan Kay DelBene (D),2024,Mid-Year (Jan 1 - Jun 30),44c54241-9628-433f-b71c-cec531319e07,https://lda.gov/filings/public/contribution/44c54241-9628-433f-b71c-cec531319e07/print/
DelBene,D000617,MORTGAGE BANKERS ASSOCIATION,2024-05-29,3500.00,3500.0,Rep Suzan DelBene,2024,Mid-Year (Jan 1 - Jun 30),20e3e019-00a9-4f16-890d-27e6445cb2c4,https://lda.gov/filings/public/contribution/20e3e019-00a9-4f16-890d-27e6445cb2c4/print/
DelBene,D000617,FINSECA,2024-05-30,2500.00,2500.0,Suzan Delbene,2024,Mid-Year (Jan 1 - Jun 30),ff308f32-9987-4b09-a26f-3a3b0b9832ae,https://lda.gov/filings/public/contribution/ff308f32-9987-4b09-a26f-3a3b0b9832ae/print/
DelBene,D000617,LOWE'S COMPANIES INC.,2024-06-03,2500.00,2500.0,Rep. Suzan Kay DelBene,2024,Mid-Year (Jan 1 - Jun 30),ae72b70d-4025-44c7-a16b-e914c799459d,https://lda.gov/filings/public/contribution/ae72b70d-4025-44c7-a16b-e914c799459d/print/
DelBene,D000617,INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,2024-06-03,2500.00,2500.0,Suzan DelBene,2024,Mid-Year (Jan 1 - Jun 30),74e57ec6-f46f-4340-af21-22780b34b6b4,https://lda.gov/filings/public/contribution/74e57ec6-f46f-4340-af21-22780b34b6b4/print/
DelBene,D000617,PRIMERICA LIFE INSURANCE COMPANY,2024-06-18,1000.00,1000.0,U.S. Rep. Suzan Kay DelBene,2024,Mid-Year (Jan 1 - Jun 30),7ebd1866-a79a-4a72-aa27-6770c9571bec,https://lda.gov/filings/public/contribution/7ebd1866-a79a-4a72-aa27-6770c9571bec/print/
DelBene,D000617,PRIMERICA LIFE INSURANCE COMPANY,2024-06-18,1000.00,1000.0,U.S. Rep. Suzan Kay DelBene,2024,Mid-Year (Jan 1 - Jun 30),d8e697f4-27ce-486f-99ec-0a2239d001fe,https://lda.gov/filings/public/contribution/d8e697f4-27ce-486f-99ec-0a2239d001fe/print/
DelBene,D000617,AFLAC INCORPORATED,2024-06-20,1500.00,1500.0,Rep. Suzan Kay DelBene,2024,Mid-Year (Jan 1 - Jun 30),c430dddb-72d1-47d0-a28e-1afec91a6b50,https://lda.gov/filings/public/contribution/c430dddb-72d1-47d0-a28e-1afec91a6b50/print/
DelBene,D000617,CAPITAL ONE FINANCIAL CORPORATION,2024-06-20,1000.00,1000.0,Suzan DelBene,2024,Mid-Year (Jan 1 - Jun 30),3e780ad4-ac2f-430e-a04b-4929e28c5ecc,https://lda.gov/filings/public/contribution/3e780ad4-ac2f-430e-a04b-4929e28c5ecc/print/
DelBene,D000617,THE PROCTER AND GAMBLE COMPANY,2024-06-21,2500.00,2500.0,Rep. Suzan Kay DelBene,2024,Mid-Year (Jan 1 - Jun 30),1984a192-f3b9-497e-976e-30fb2a6ab9a6,https://lda.gov/filings/public/contribution/1984a192-f3b9-497e-976e-30fb2a6ab9a6/print/
DelBene,D000617,RETAIL INDUSTRY LEADERS ASSOCIATION,2024-06-25,1000.00,1000.0,Suzan Delbene,2024,Mid-Year (Jan 1 - Jun 30),fd0a028e-3b9b-46ac-b524-465fa3973aa7,https://lda.gov/filings/public/contribution/fd0a028e-3b9b-46ac-b524-465fa3973aa7/print/
DelBene,D000617,UNITED SERVICES AUTOMOBILE ASSOCIATION,2024-07-18,2500.00,2500.0,Rep. Suzan Kay DelBene,2024,Year-End (July 1 - Dec 31),c1ad2c95-464e-4aef-9d5c-7784acfa13bd,https://lda.gov/filings/public/contribution/c1ad2c95-464e-4aef-9d5c-7784acfa13bd/print/
DelBene,D000617,HONEYWELL INTERNATIONAL,2024-07-18,1500.00,1500.0,Suzan DelBene,2024,Year-End (July 1 - Dec 31),95b867ef-0998-45f4-8fa3-0f356b33c9c5,https://lda.gov/filings/public/contribution/95b867ef-0998-45f4-8fa3-0f356b33c9c5/print/
DelBene,D000617,HONEYWELL INTERNATIONAL,2024-07-18,1500.00,1500.0,Suzan DelBene,2024,Year-End (July 1 - Dec 31),7dcabe0d-2a1c-427d-88a0-cc5ee889b1e2,https://lda.gov/filings/public/contribution/7dcabe0d-2a1c-427d-88a0-cc5ee889b1e2/print/
DelBene,D000617,STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,2024-08-12,1500.00,1500.0,Rep. Suzan Kay DelBene,2024,Year-End (July 1 - Dec 31),eedafbe5-6316-408d-bc9c-0fafbdf02ab7,https://lda.gov/filings/public/contribution/eedafbe5-6316-408d-bc9c-0fafbdf02ab7/print/
DelBene,D000617,STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,2024-08-12,1500.00,1500.0,Rep. Suzan Kay DelBene,2024,Year-End (July 1 - Dec 31),7059c8d2-7464-4f32-baf9-65d94c7219d3,https://lda.gov/filings/public/contribution/7059c8d2-7464-4f32-baf9-65d94c7219d3/print/
DelBene,D000617,HONEYWELL INTERNATIONAL,2024-09-24,2500.00,2500.0,Suzan DelBene,2024,Year-End (July 1 - Dec 31),95b867ef-0998-45f4-8fa3-0f356b33c9c5,https://lda.gov/filings/public/contribution/95b867ef-0998-45f4-8fa3-0f356b33c9c5/print/
DelBene,D000617,HONEYWELL INTERNATIONAL,2024-09-24,2500.00,2500.0,Suzan DelBene,2024,Year-End (July 1 - Dec 31),7dcabe0d-2a1c-427d-88a0-cc5ee889b1e2,https://lda.gov/filings/public/contribution/7dcabe0d-2a1c-427d-88a0-cc5ee889b1e2/print/
DelBene,D000617,FINSECA,2024-09-27,2500.00,2500.0,Suzan Delbene,2024,Year-End (July 1 - Dec 31),c376b299-49e6-4344-a416-353373d3dd05,https://lda.gov/filings/public/contribution/c376b299-49e6-4344-a416-353373d3dd05/print/
DelBene,D000617,GOOGLE CLIENT SERVICES LLC,2024-10-18,2000.00,2000.0,Rep. Suzan DelBene,2024,Year-End (July 1 - Dec 31),7e39679c-3d35-4a91-b3db-4779c580ae15,https://lda.gov/filings/public/contribution/7e39679c-3d35-4a91-b3db-4779c580ae15/print/
DelBene,D000617,AMERICAN BANKERS ASSOCIATION,2024-10-25,2500.00,2500.0,Rep Suzan DelBene,2024,Year-End (July 1 - Dec 31),0badf3cf-1699-42d9-8a19-db80f67e8280,https://lda.gov/filings/public/contribution/0badf3cf-1699-42d9-8a19-db80f67e8280/print/
DelBene,D000617,FINSECA,2024-10-31,1000.00,1000.0,Suzan Delbene,2024,Year-End (July 1 - Dec 31),c376b299-49e6-4344-a416-353373d3dd05,https://lda.gov/filings/public/contribution/c376b299-49e6-4344-a416-353373d3dd05/print/
DelBene,D000617,TRANS UNION LLC,2024-12-11,5000.00,5000.0,Rep. Suzan DelBene,2024,Year-End (July 1 - Dec 31),70af65a8-ebd4-4fdf-b01d-15723986c15b,https://lda.gov/filings/public/contribution/70af65a8-ebd4-4fdf-b01d-15723986c15b/print/
DelBene,D000617,LOWE'S COMPANIES INC.,2024-12-17,2500.00,2500.0,Rep. Suzan Kay DelBene,2024,Year-End (July 1 - Dec 31),af31a473-99f7-4004-b413-582c12faf1b7,https://lda.gov/filings/public/contribution/af31a473-99f7-4004-b413-582c12faf1b7/print/
DelBene,D000617,AMERICAN LAND TITLE ASSOCIATION,2025-01-08,1000.00,1000.0,Rep. Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),bc06c0a3-7a93-4de7-adb0-0774a409b31e,https://lda.gov/filings/public/contribution/bc06c0a3-7a93-4de7-adb0-0774a409b31e/print/
DelBene,D000617,NATIONAL ASSOCIATION OF MUTUAL INSURANCE COMPANIES,2025-01-20,1000.00,1000.0,Rep Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),d6eec8d5-f7ec-4853-ae34-cc61e68b74b3,https://lda.gov/filings/public/contribution/d6eec8d5-f7ec-4853-ae34-cc61e68b74b3/print/
DelBene,D000617,MORTGAGE BANKERS ASSOCIATION,2025-01-31,5000.00,5000.0,Rep Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),e4ba990d-ad76-434b-a64f-fa1f69a0a437,https://lda.gov/filings/public/contribution/e4ba990d-ad76-434b-a64f-fa1f69a0a437/print/
DelBene,D000617,MORTGAGE BANKERS ASSOCIATION,2025-01-31,5000.00,5000.0,Rep Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),e4ba990d-ad76-434b-a64f-fa1f69a0a437,https://lda.gov/filings/public/contribution/e4ba990d-ad76-434b-a64f-fa1f69a0a437/print/
DelBene,D000617,"SIX CONTINENTS HOTELS, INC.",2025-01-31,1000.00,1000.0,Rep. Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),aaf8ce76-fd0f-48d9-b042-f1e34a7eb3a8,https://lda.gov/filings/public/contribution/aaf8ce76-fd0f-48d9-b042-f1e34a7eb3a8/print/
DelBene,D000617,AMERICAN BANKERS ASSOCIATION,2025-02-07,1000.00,1000.0,Rep Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),3b59d0c1-3f93-4da9-be3b-f16be44da9dd,https://lda.gov/filings/public/contribution/3b59d0c1-3f93-4da9-be3b-f16be44da9dd/print/
DelBene,D000617,INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,2025-02-10,2500.00,2500.0,Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),b655e396-64bc-4dd9-ad1d-7d5e83e73aa4,https://lda.gov/filings/public/contribution/b655e396-64bc-4dd9-ad1d-7d5e83e73aa4/print/
DelBene,D000617,GAP INC.,2025-02-19,2500.00,2500.0,Rep. Suzan Delbene,2025,Mid-Year (Jan 1 - Jun 30),f3c92ee5-451c-4c14-b5ca-6a3a1d20f822,https://lda.gov/filings/public/contribution/f3c92ee5-451c-4c14-b5ca-6a3a1d20f822/print/
DelBene,D000617,HONEYWELL INTERNATIONAL,2025-02-27,1000.00,1000.0,Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),38d8797c-43b5-4c06-95f2-fff50e0a34f6,https://lda.gov/filings/public/contribution/38d8797c-43b5-4c06-95f2-fff50e0a34f6/print/
DelBene,D000617,NATIONAL ASSOCIATION OF MUTUAL INSURANCE COMPANIES,2025-03-07,1000.00,1000.0,Rep Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),d6eec8d5-f7ec-4853-ae34-cc61e68b74b3,https://lda.gov/filings/public/contribution/d6eec8d5-f7ec-4853-ae34-cc61e68b74b3/print/
DelBene,D000617,GOOGLE CLIENT SERVICES LLC,2025-03-07,1000.00,1000.0,Rep. Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),bd034571-ccfd-4eaf-a175-f5d1a1e37d1e,https://lda.gov/filings/public/contribution/bd034571-ccfd-4eaf-a175-f5d1a1e37d1e/print/
DelBene,D000617,INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,2025-03-10,2500.00,2500.0,Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),b655e396-64bc-4dd9-ad1d-7d5e83e73aa4,https://lda.gov/filings/public/contribution/b655e396-64bc-4dd9-ad1d-7d5e83e73aa4/print/
DelBene,D000617,AMAZON.COM SERVICES LLC,2025-03-17,5000.00,5000.0,Rep. Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),4aeb0fb5-80e0-445f-b9c6-77da72d2840a,https://lda.gov/filings/public/contribution/4aeb0fb5-80e0-445f-b9c6-77da72d2840a/print/
DelBene,D000617,AFLAC INCORPORATED,2025-03-20,2500.00,2500.0,Rep. Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),8dcb1127-5a63-47a5-8102-23adadfe4bbc,https://lda.gov/filings/public/contribution/8dcb1127-5a63-47a5-8102-23adadfe4bbc/print/
DelBene,D000617,UNITED SERVICES AUTOMOBILE ASSOCIATION,2025-03-24,3500.00,3500.0,Rep. Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),494f0136-ad7d-40d1-bc9e-bc0324b20b93,https://lda.gov/filings/public/contribution/494f0136-ad7d-40d1-bc9e-bc0324b20b93/print/
DelBene,D000617,"MEDTRONIC, INC.",2025-03-25,5000.00,5000.0,Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),ff4d9e69-9078-4231-9ecf-623732db873b,https://lda.gov/filings/public/contribution/ff4d9e69-9078-4231-9ecf-623732db873b/print/
DelBene,D000617,"MEDTRONIC, INC.",2025-03-25,5000.00,5000.0,Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),ff4d9e69-9078-4231-9ecf-623732db873b,https://lda.gov/filings/public/contribution/ff4d9e69-9078-4231-9ecf-623732db873b/print/
