member,bioguide,in_house_registrant_client,contribution_date,amount,amount_num,honoree_name_as_filed,filing_year,filing_period,filing_uuid,lda_url
"Johnson (Speaker, reportedly arranged the block)",J000299,AFLAC INCORPORATED,2024-02-22,5000.00,5000.0,Rep. Mike Johnson,2024,Mid-Year (Jan 1 - Jun 30),c430dddb-72d1-47d0-a28e-1afec91a6b50,https://lda.gov/filings/public/contribution/c430dddb-72d1-47d0-a28e-1afec91a6b50/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,AMERICAN BANKERS ASSOCIATION,2024-02-26,5000.00,5000.0,Rep Mike Johnson,2024,Mid-Year (Jan 1 - Jun 30),082d5e8f-dd55-450a-bf22-7f3e2e5d9a51,https://lda.gov/filings/public/contribution/082d5e8f-dd55-450a-bf22-7f3e2e5d9a51/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,ALABAMA FARMERS FEDERATION,2024-02-28,10000.00,10000.0,Mike Johnson,2024,Mid-Year (Jan 1 - Jun 30),ffeb1542-b501-47c6-bf33-d11c762377c0,https://lda.gov/filings/public/contribution/ffeb1542-b501-47c6-bf33-d11c762377c0/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,MORTGAGE BANKERS ASSOCIATION,2024-02-29,2500.00,2500.0,Rep Mike Johnson,2024,Mid-Year (Jan 1 - Jun 30),20e3e019-00a9-4f16-890d-27e6445cb2c4,https://lda.gov/filings/public/contribution/20e3e019-00a9-4f16-890d-27e6445cb2c4/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,NATIONAL ASSOCIATION OF MUTUAL INSURANCE COMPANIES,2024-03-01,5000.00,5000.0,Rep Mike Johnson,2024,Mid-Year (Jan 1 - Jun 30),5012d220-0e5d-4961-ad17-ba5bc5689cc5,https://lda.gov/filings/public/contribution/5012d220-0e5d-4961-ad17-ba5bc5689cc5/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,NATIONAL ASSOCIATION OF MUTUAL INSURANCE COMPANIES,2024-03-01,5000.00,5000.0,Rep Mike Johnson,2024,Mid-Year (Jan 1 - Jun 30),5012d220-0e5d-4961-ad17-ba5bc5689cc5,https://lda.gov/filings/public/contribution/5012d220-0e5d-4961-ad17-ba5bc5689cc5/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,NATIONAL ASSOCIATION OF MUTUAL INSURANCE COMPANIES,2024-03-01,5000.00,5000.0,Rep Mike Johnson,2024,Mid-Year (Jan 1 - Jun 30),5012d220-0e5d-4961-ad17-ba5bc5689cc5,https://lda.gov/filings/public/contribution/5012d220-0e5d-4961-ad17-ba5bc5689cc5/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,"LUMEN TECHNOLOGIES, INC.",2024-03-07,5000.00,5000.0,Mike Johnson,2024,Mid-Year (Jan 1 - Jun 30),bb1a91a3-354e-48d0-8183-d10d7833110c,https://lda.gov/filings/public/contribution/bb1a91a3-354e-48d0-8183-d10d7833110c/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,"LUMEN TECHNOLOGIES, INC.",2024-03-07,5000.00,5000.0,Mike Johnson,2024,Mid-Year (Jan 1 - Jun 30),bb1a91a3-354e-48d0-8183-d10d7833110c,https://lda.gov/filings/public/contribution/bb1a91a3-354e-48d0-8183-d10d7833110c/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,HONEYWELL INTERNATIONAL,2024-03-14,5000.00,5000.0,Mike Johnson,2024,Mid-Year (Jan 1 - Jun 30),227096b0-5abc-4276-bc3f-f4b4fa0e73c6,https://lda.gov/filings/public/contribution/227096b0-5abc-4276-bc3f-f4b4fa0e73c6/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,"KOCH GOVERNMENT AFFAIRS, LLC",2024-03-15,3000.00,3000.0,Rep. Mike Johnson,2024,Mid-Year (Jan 1 - Jun 30),d45eacd3-1a80-44ac-94ad-d6763df2fb23,https://lda.gov/filings/public/contribution/d45eacd3-1a80-44ac-94ad-d6763df2fb23/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,2024-03-20,5000.00,5000.0,Mike Johnson,2024,Mid-Year (Jan 1 - Jun 30),74e57ec6-f46f-4340-af21-22780b34b6b4,https://lda.gov/filings/public/contribution/74e57ec6-f46f-4340-af21-22780b34b6b4/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,2024-03-20,5000.00,5000.0,Mike Johnson,2024,Mid-Year (Jan 1 - Jun 30),74e57ec6-f46f-4340-af21-22780b34b6b4,https://lda.gov/filings/public/contribution/74e57ec6-f46f-4340-af21-22780b34b6b4/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,ROCK CENTRAL,2024-03-27,5000.00,5000.0,Representative Mike Johnson,2024,Mid-Year (Jan 1 - Jun 30),037907e3-17a2-4b83-9bf7-156399f83417,https://lda.gov/filings/public/contribution/037907e3-17a2-4b83-9bf7-156399f83417/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,GOOGLE CLIENT SERVICES LLC,2024-03-29,5000.00,5000.0,Rep. Mike Johnson,2024,Mid-Year (Jan 1 - Jun 30),a17e1768-be6f-4c1f-b2ff-bbc82c80dfb2,https://lda.gov/filings/public/contribution/a17e1768-be6f-4c1f-b2ff-bbc82c80dfb2/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,AMAZON.COM SERVICES LLC,2024-06-02,5000.00,5000.0,Rep. Mike Johnson,2024,Mid-Year (Jan 1 - Jun 30),59b18ae4-0b3d-4bc5-9e05-94eea720d928,https://lda.gov/filings/public/contribution/59b18ae4-0b3d-4bc5-9e05-94eea720d928/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,AMAZON.COM SERVICES LLC,2024-06-02,5000.00,5000.0,Rep. Mike Johnson,2024,Mid-Year (Jan 1 - Jun 30),59b18ae4-0b3d-4bc5-9e05-94eea720d928,https://lda.gov/filings/public/contribution/59b18ae4-0b3d-4bc5-9e05-94eea720d928/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,AMAZON.COM SERVICES LLC,2024-06-02,5000.00,5000.0,Rep. Mike Johnson,2024,Mid-Year (Jan 1 - Jun 30),59b18ae4-0b3d-4bc5-9e05-94eea720d928,https://lda.gov/filings/public/contribution/59b18ae4-0b3d-4bc5-9e05-94eea720d928/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,THE PROCTER AND GAMBLE COMPANY,2024-06-06,2500.00,2500.0,Rep. Mike Johnson,2024,Mid-Year (Jan 1 - Jun 30),1984a192-f3b9-497e-976e-30fb2a6ab9a6,https://lda.gov/filings/public/contribution/1984a192-f3b9-497e-976e-30fb2a6ab9a6/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,CAPITAL ONE FINANCIAL CORPORATION,2024-06-12,4000.00,4000.0,Mike Johnson,2024,Mid-Year (Jan 1 - Jun 30),3e780ad4-ac2f-430e-a04b-4929e28c5ecc,https://lda.gov/filings/public/contribution/3e780ad4-ac2f-430e-a04b-4929e28c5ecc/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,LOWE'S COMPANIES INC.,2024-06-17,5000.00,5000.0,Rep. Mike Johnson,2024,Mid-Year (Jan 1 - Jun 30),ae72b70d-4025-44c7-a16b-e914c799459d,https://lda.gov/filings/public/contribution/ae72b70d-4025-44c7-a16b-e914c799459d/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,LOWE'S COMPANIES INC.,2024-06-17,5000.00,5000.0,Rep. Mike Johnson,2024,Mid-Year (Jan 1 - Jun 30),ae72b70d-4025-44c7-a16b-e914c799459d,https://lda.gov/filings/public/contribution/ae72b70d-4025-44c7-a16b-e914c799459d/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,AMERICAN LAND TITLE ASSOCIATION,2024-06-20,5000.00,5000.0,Mike Johnson,2024,Mid-Year (Jan 1 - Jun 30),caa81685-35ac-487d-b18b-cb08a3a6e54e,https://lda.gov/filings/public/contribution/caa81685-35ac-487d-b18b-cb08a3a6e54e/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,CHAMBER OF COMMERCE OF THE U.S.A.,2024-06-25,5000.00,5000.0,Mike Johnson,2024,Mid-Year (Jan 1 - Jun 30),bea9efeb-3567-4fb4-a33f-843e40b226ca,https://lda.gov/filings/public/contribution/bea9efeb-3567-4fb4-a33f-843e40b226ca/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,PACIFIC GAS AND ELECTRIC COMPANY,2024-06-27,2500.00,2500.0,Rep. Mike Johnson,2024,Mid-Year (Jan 1 - Jun 30),2853a4ed-6795-4845-a608-6a46ae651a34,https://lda.gov/filings/public/contribution/2853a4ed-6795-4845-a608-6a46ae651a34/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,EDISON ELECTRIC INSTITUTE,2024-06-28,5000.00,5000.0,Rep. Mike Johnson,2024,Mid-Year (Jan 1 - Jun 30),2493ab22-fabc-4a80-8b3f-5bb29ab25d99,https://lda.gov/filings/public/contribution/2493ab22-fabc-4a80-8b3f-5bb29ab25d99/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,RETAIL INDUSTRY LEADERS ASSOCIATION,2024-07-08,2500.00,2500.0,Mike Johnson,2024,Year-End (July 1 - Dec 31),65d59cc8-2944-4618-9246-29a3a8e3725c,https://lda.gov/filings/public/contribution/65d59cc8-2944-4618-9246-29a3a8e3725c/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,MORTGAGE BANKERS ASSOCIATION,2024-07-24,5000.00,5000.0,Rep Mike Johnson,2024,Year-End (July 1 - Dec 31),5baae0d8-ef97-4519-babf-6269bf20431a,https://lda.gov/filings/public/contribution/5baae0d8-ef97-4519-babf-6269bf20431a/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,GOOGLE CLIENT SERVICES LLC,2024-07-31,5000.00,5000.0,Rep. Mike Johnson,2024,Year-End (July 1 - Dec 31),7e39679c-3d35-4a91-b3db-4779c580ae15,https://lda.gov/filings/public/contribution/7e39679c-3d35-4a91-b3db-4779c580ae15/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,NATIONAL ASSOCIATION OF MANUFACTURERS,2024-08-08,5000.00,5000.0,Mike Johnson,2024,Year-End (July 1 - Dec 31),81b17fa1-bb78-4b7d-84ee-6ba0025d27b3,https://lda.gov/filings/public/contribution/81b17fa1-bb78-4b7d-84ee-6ba0025d27b3/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,"LUMEN TECHNOLOGIES, INC.",2024-09-19,5000.00,5000.0,Mike Johnson,2024,Year-End (July 1 - Dec 31),1f9e378b-609a-49e0-bee8-aa2f3ebf8150,https://lda.gov/filings/public/contribution/1f9e378b-609a-49e0-bee8-aa2f3ebf8150/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,2024-09-25,5000.00,5000.0,Mike Johnson,2024,Year-End (July 1 - Dec 31),6ce77553-d9c7-4410-98f4-91a1dc99206a,https://lda.gov/filings/public/contribution/6ce77553-d9c7-4410-98f4-91a1dc99206a/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,MORTGAGE BANKERS ASSOCIATION,2024-09-26,5000.00,5000.0,Rep Mike Johnson,2024,Year-End (July 1 - Dec 31),5baae0d8-ef97-4519-babf-6269bf20431a,https://lda.gov/filings/public/contribution/5baae0d8-ef97-4519-babf-6269bf20431a/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,RAI SERVICES COMPANY,2024-10-02,5000.00,5000.0,Rep Mike Johnson,2024,Year-End (July 1 - Dec 31),728db5fb-82a4-4190-b2db-c11164ea7096,https://lda.gov/filings/public/contribution/728db5fb-82a4-4190-b2db-c11164ea7096/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,PARAMOUNT SKYDANCE CORPORATION (FKA PARAMOUNT GLOBAL),2024-10-04,2500.00,2500.0,Rep. Mike Johnson,2024,Year-End (July 1 - Dec 31),990a9a3d-26e2-450d-8cfb-f110f6a927a9,https://lda.gov/filings/public/contribution/990a9a3d-26e2-450d-8cfb-f110f6a927a9/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,NATIONAL ASSOCIATION OF MANUFACTURERS,2024-10-07,5000.00,5000.0,Mike Johnson,2024,Year-End (July 1 - Dec 31),81b17fa1-bb78-4b7d-84ee-6ba0025d27b3,https://lda.gov/filings/public/contribution/81b17fa1-bb78-4b7d-84ee-6ba0025d27b3/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,FORD MOTOR COMPANY,2024-10-29,10000.00,10000.0,Rep. Mike Johnson,2024,Year-End (July 1 - Dec 31),7ce01279-2952-45a1-b13b-5a10aa11931f,https://lda.gov/filings/public/contribution/7ce01279-2952-45a1-b13b-5a10aa11931f/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,AMERICAN BANKERS ASSOCIATION,2025-01-30,5000.00,5000.0,Rep Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),3b59d0c1-3f93-4da9-be3b-f16be44da9dd,https://lda.gov/filings/public/contribution/3b59d0c1-3f93-4da9-be3b-f16be44da9dd/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,ALABAMA FARMERS FEDERATION,2025-02-03,5000.00,5000.0,Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),9e439737-8780-41b7-80a6-761a5a584dd2,https://lda.gov/filings/public/contribution/9e439737-8780-41b7-80a6-761a5a584dd2/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,CAPITAL ONE FINANCIAL CORPORATION,2025-02-03,5000.00,5000.0,Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),43fecb4e-7759-4a78-84a1-e28388ce4311,https://lda.gov/filings/public/contribution/43fecb4e-7759-4a78-84a1-e28388ce4311/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,NEWS CORPORATION,2025-02-06,2000.00,2000.0,Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),ed4a72dd-f251-48dc-9874-c42618ffa351,https://lda.gov/filings/public/contribution/ed4a72dd-f251-48dc-9874-c42618ffa351/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,PARAMOUNT SKYDANCE CORPORATION (FKA PARAMOUNT GLOBAL),2025-02-07,2000.00,2000.0,Rep. Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),c5932fc8-02ba-4be5-bb1d-384bbf28caf9,https://lda.gov/filings/public/contribution/c5932fc8-02ba-4be5-bb1d-384bbf28caf9/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,AMAZON.COM SERVICES LLC,2025-02-18,5000.00,5000.0,Rep. Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),4aeb0fb5-80e0-445f-b9c6-77da72d2840a,https://lda.gov/filings/public/contribution/4aeb0fb5-80e0-445f-b9c6-77da72d2840a/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,AMAZON.COM SERVICES LLC,2025-02-18,5000.00,5000.0,Rep. Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),4aeb0fb5-80e0-445f-b9c6-77da72d2840a,https://lda.gov/filings/public/contribution/4aeb0fb5-80e0-445f-b9c6-77da72d2840a/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,AMAZON.COM SERVICES LLC,2025-02-18,5000.00,5000.0,Rep. Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),4aeb0fb5-80e0-445f-b9c6-77da72d2840a,https://lda.gov/filings/public/contribution/4aeb0fb5-80e0-445f-b9c6-77da72d2840a/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,NATIONAL ASSOCIATION OF MUTUAL INSURANCE COMPANIES,2025-02-24,5000.00,5000.0,Rep Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),d6eec8d5-f7ec-4853-ae34-cc61e68b74b3,https://lda.gov/filings/public/contribution/d6eec8d5-f7ec-4853-ae34-cc61e68b74b3/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,NATIONAL ASSOCIATION OF MUTUAL INSURANCE COMPANIES,2025-02-24,5000.00,5000.0,Rep Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),d6eec8d5-f7ec-4853-ae34-cc61e68b74b3,https://lda.gov/filings/public/contribution/d6eec8d5-f7ec-4853-ae34-cc61e68b74b3/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,AMERICAN BANKERS ASSOCIATION,2025-02-27,5000.00,5000.0,Rep Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),3b59d0c1-3f93-4da9-be3b-f16be44da9dd,https://lda.gov/filings/public/contribution/3b59d0c1-3f93-4da9-be3b-f16be44da9dd/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,AMERICAN BANKERS ASSOCIATION,2025-02-27,5000.00,5000.0,Rep Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),3b59d0c1-3f93-4da9-be3b-f16be44da9dd,https://lda.gov/filings/public/contribution/3b59d0c1-3f93-4da9-be3b-f16be44da9dd/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,AMERICAN BANKERS ASSOCIATION,2025-02-27,5000.00,5000.0,Rep Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),3b59d0c1-3f93-4da9-be3b-f16be44da9dd,https://lda.gov/filings/public/contribution/3b59d0c1-3f93-4da9-be3b-f16be44da9dd/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,2025-02-28,20000.00,20000.0,Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),b655e396-64bc-4dd9-ad1d-7d5e83e73aa4,https://lda.gov/filings/public/contribution/b655e396-64bc-4dd9-ad1d-7d5e83e73aa4/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,GOOGLE CLIENT SERVICES LLC,2025-03-07,5000.00,5000.0,Rep. Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),bd034571-ccfd-4eaf-a175-f5d1a1e37d1e,https://lda.gov/filings/public/contribution/bd034571-ccfd-4eaf-a175-f5d1a1e37d1e/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,INTERNATIONAL FRANCHISE ASSOCIATION,2025-03-14,5000.00,5000.0,Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),f9fda97d-ae74-4ef5-a7a0-cc01e6cad8d8,https://lda.gov/filings/public/contribution/f9fda97d-ae74-4ef5-a7a0-cc01e6cad8d8/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,INTERNATIONAL FRANCHISE ASSOCIATION,2025-03-14,5000.00,5000.0,Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),f9fda97d-ae74-4ef5-a7a0-cc01e6cad8d8,https://lda.gov/filings/public/contribution/f9fda97d-ae74-4ef5-a7a0-cc01e6cad8d8/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,"KOCH GOVERNMENT AFFAIRS, LLC",2025-03-18,5000.00,5000.0,Rep. Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),9c2db4db-1e6c-4b9c-8c19-1aaaab7d20df,https://lda.gov/filings/public/contribution/9c2db4db-1e6c-4b9c-8c19-1aaaab7d20df/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,"KOCH GOVERNMENT AFFAIRS, LLC",2025-03-18,5000.00,5000.0,Rep. Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),9c2db4db-1e6c-4b9c-8c19-1aaaab7d20df,https://lda.gov/filings/public/contribution/9c2db4db-1e6c-4b9c-8c19-1aaaab7d20df/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,AFLAC INCORPORATED,2025-03-20,5000.00,5000.0,Rep. Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),8dcb1127-5a63-47a5-8102-23adadfe4bbc,https://lda.gov/filings/public/contribution/8dcb1127-5a63-47a5-8102-23adadfe4bbc/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,"CONSTELLATION ENERGY GENERATION, LLC",2025-03-21,2500.00,2500.0,Rep. Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),0bc97d2a-3c4d-48fb-80d0-16dbd6b10069,https://lda.gov/filings/public/contribution/0bc97d2a-3c4d-48fb-80d0-16dbd6b10069/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,GOOGLE CLIENT SERVICES LLC,2025-03-21,5000.00,5000.0,Rep. Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),bd034571-ccfd-4eaf-a175-f5d1a1e37d1e,https://lda.gov/filings/public/contribution/bd034571-ccfd-4eaf-a175-f5d1a1e37d1e/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,LOWE'S COMPANIES INC.,2025-03-24,2500.00,2500.0,Rep. Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),ccb6803d-2fb7-45d7-b829-495518369b29,https://lda.gov/filings/public/contribution/ccb6803d-2fb7-45d7-b829-495518369b29/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,LOWE'S COMPANIES INC.,2025-03-24,5000.00,5000.0,Rep. Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),ccb6803d-2fb7-45d7-b829-495518369b29,https://lda.gov/filings/public/contribution/ccb6803d-2fb7-45d7-b829-495518369b29/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,ROCKET LP FKA RKT HOLDINGS,2025-03-25,5000.00,5000.0,Representative Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),c2400be8-efbf-421b-bda9-6fa894a371cd,https://lda.gov/filings/public/contribution/c2400be8-efbf-421b-bda9-6fa894a371cd/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,CAPITAL ONE FINANCIAL CORPORATION,2025-03-26,5000.00,5000.0,Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),43fecb4e-7759-4a78-84a1-e28388ce4311,https://lda.gov/filings/public/contribution/43fecb4e-7759-4a78-84a1-e28388ce4311/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,RETAIL INDUSTRY LEADERS ASSOCIATION,2025-03-27,3000.00,3000.0,Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),178bfa4f-4080-4182-8f21-865f96648b9d,https://lda.gov/filings/public/contribution/178bfa4f-4080-4182-8f21-865f96648b9d/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,AMERICAN LAND TITLE ASSOCIATION,2025-03-27,5000.00,5000.0,Rep. Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),bc06c0a3-7a93-4de7-adb0-0774a409b31e,https://lda.gov/filings/public/contribution/bc06c0a3-7a93-4de7-adb0-0774a409b31e/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,MORTGAGE BANKERS ASSOCIATION,2025-03-28,5000.00,5000.0,Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),e4ba990d-ad76-434b-a64f-fa1f69a0a437,https://lda.gov/filings/public/contribution/e4ba990d-ad76-434b-a64f-fa1f69a0a437/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,MORTGAGE BANKERS ASSOCIATION,2025-03-28,5000.00,5000.0,Rep Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),e4ba990d-ad76-434b-a64f-fa1f69a0a437,https://lda.gov/filings/public/contribution/e4ba990d-ad76-434b-a64f-fa1f69a0a437/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,FORD MOTOR COMPANY,2025-04-07,5000.00,5000.0,Rep. Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),c495031e-7480-4f69-b913-f1fd2a9f35ad,https://lda.gov/filings/public/contribution/c495031e-7480-4f69-b913-f1fd2a9f35ad/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,FORD MOTOR COMPANY,2025-04-07,5000.00,5000.0,Rep. Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),4fa9e11e-b0d9-49ed-81c0-ba2b527ca4f6,https://lda.gov/filings/public/contribution/4fa9e11e-b0d9-49ed-81c0-ba2b527ca4f6/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,CHAMBER OF COMMERCE OF THE U.S.A.,2025-04-08,1033.06,1033.06,Rep. Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),fda4cfb7-4c62-466e-9e99-b374b0578fab,https://lda.gov/filings/public/contribution/fda4cfb7-4c62-466e-9e99-b374b0578fab/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,"LUMEN TECHNOLOGIES, INC.",2025-04-15,15000.00,15000.0,Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),ac7953c3-5668-4c30-97b7-15b8165ebb7d,https://lda.gov/filings/public/contribution/ac7953c3-5668-4c30-97b7-15b8165ebb7d/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,NATIONAL GROCERS ASSOCIATION,2025-04-29,2500.00,2500.0,Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),982b0ff8-e01a-42bb-83ef-90dedc064572,https://lda.gov/filings/public/contribution/982b0ff8-e01a-42bb-83ef-90dedc064572/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,COX ENTERPRISES INC.,2025-05-22,5000.00,5000.0,Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),1c54fd69-4507-44ae-80b3-fc4f500b64e9,https://lda.gov/filings/public/contribution/1c54fd69-4507-44ae-80b3-fc4f500b64e9/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,COX ENTERPRISES INC.,2025-05-22,5000.00,5000.0,Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),1c54fd69-4507-44ae-80b3-fc4f500b64e9,https://lda.gov/filings/public/contribution/1c54fd69-4507-44ae-80b3-fc4f500b64e9/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,HONEYWELL INTERNATIONAL,2025-05-30,5000.00,5000.0,Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),38d8797c-43b5-4c06-95f2-fff50e0a34f6,https://lda.gov/filings/public/contribution/38d8797c-43b5-4c06-95f2-fff50e0a34f6/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,HONEYWELL INTERNATIONAL,2025-05-30,5000.00,5000.0,Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),38d8797c-43b5-4c06-95f2-fff50e0a34f6,https://lda.gov/filings/public/contribution/38d8797c-43b5-4c06-95f2-fff50e0a34f6/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,RELX INC.,2025-06-10,2500.00,2500.0,Rep. Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),d15d332c-78f7-4fe3-b373-2b525d5ee334,https://lda.gov/filings/public/contribution/d15d332c-78f7-4fe3-b373-2b525d5ee334/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,ROCKET LP FKA RKT HOLDINGS,2025-06-24,5000.00,5000.0,Representative Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),c2400be8-efbf-421b-bda9-6fa894a371cd,https://lda.gov/filings/public/contribution/c2400be8-efbf-421b-bda9-6fa894a371cd/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,MORTGAGE BANKERS ASSOCIATION,2025-06-26,5000.00,5000.0,Rep Mike Johnson,2025,Mid-Year (Jan 1 - Jun 30),e4ba990d-ad76-434b-a64f-fa1f69a0a437,https://lda.gov/filings/public/contribution/e4ba990d-ad76-434b-a64f-fa1f69a0a437/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,THE PROCTER AND GAMBLE COMPANY,2025-07-22,2500.00,2500.0,Rep. Mike Johnson,2025,Year-End (July 1 - Dec 31),63b0df97-3c73-4e21-89d3-5384845e9001,https://lda.gov/filings/public/contribution/63b0df97-3c73-4e21-89d3-5384845e9001/print/
